t1, latitude, longitude, t2, LV_voltage, t3, BMS_volt_min, BMS_volt_max, BMS_volt_avg, BMS_volt_tot, t4, BMS_current, BMS_charge, t5, Accel_x, Accel_y, Accel_z, t6, BMS_temp_min, BMS_temp_max, BMS_temp_avg, t7, MC_motor_temp, t8, MC_power_stage_temp, t9, MC_air_temp, t10, MC_actual_speed, MC_actual_current, MC_output_voltage, MC_motor_power, MC_cmd_current, MC_DC_bus_voltage        
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.132,-2.600,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,49.417,-0.090,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,49.584,-0.087,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,49.823,-0.088,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.854,-0.900,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,49.905,12.161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,50.162,-0.086,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,50.592,-0.085,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,50.825,-0.083,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.850,-0.900,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,50.906,3.880,3.960,3.930,660.540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.912,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,51.084,-0.082,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,51.423,-0.080,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,51.594,-0.080,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.824,0.000,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,51.830,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,51.906,12.109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.977,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,52.066,-0.080,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,52.525,11814.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,52.530,-0.076,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,52.559,-0.077,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,52.822,-0.076,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.854,-2.300,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,53.107,3.880,3.960,3.930,660.580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.112,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,53.531,-0.077,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,53.562,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,53.834,-0.076,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,53.905,12.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,54.188,-0.077,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.191,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,54.354,-0.077,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,54.748,-0.077,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,54.812,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.862,-2.600,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,55.096,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,55.474,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,55.677,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,55.856,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,55.905,12.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,56.158,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,56.354,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.392,-2.600,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,56.404,3.880,3.960,3.930,660.400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,56.655,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,56.846,-0.080,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,57.062,-0.080,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.358,-2.300,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,57.790,-0.079,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,57.841,-0.081,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,57.906,12.107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,58.162,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.194,-0.900,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,58.404,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,58.643,-0.078,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,58.852,-0.076,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,59.100,-0.076,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,59.600,-0.074,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.629,-0.900,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,59.686,3.880,3.960,3.930,660.550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.702,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,59.813,-0.073,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,59.905,12.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,60.334,-0.067,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,60.626,-0.065,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,60.789,3.880,3.960,3.930,660.550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.798,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,60.848,-0.064,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,61.102,-0.065,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,61.497,-0.068,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,61.598,-0.071,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,61.845,-0.075,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.860,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,61.905,12.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,62.120,-0.080,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,62.460,11800.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,62.586,-0.088,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,62.840,-0.090,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,62.988,3.880,3.960,3.920,659.860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.994,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,63.189,-0.093,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,63.406,-0.095,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,63.612,-0.095,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,63.819,-0.095,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,63.907,12.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,64.329,-0.098,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,64.373,-0.098,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,64.620,-0.097,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,64.854,-0.096,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.102,0.000,15.400,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,65.182,3.880,3.960,3.920,660.130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.190,26.000,32.000,29.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,65.398,-0.093,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,65.562,-0.092,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,65.854,-0.091,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,65.904,12.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,127.000,NaN,127.000,NaN,NaN,NaN,127.000,127.000,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,66.153,-0.089,NaN,127.000,NaN,127.000,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.000,127.000,127.000,NaN,127.000,NaN,0.000,NaN,127.000,66.387,-0.088,NaN,127.000,NaN,127.000,NaN
